Id_cliente;Edad;Genero;Venta_total;N_Compras;FechaCompra;MontoCompra;MetodoPago;Tiempo;Navegador;Boletin;Vale
506364;18;1;108.9;4;26/09/2021;32.325;1;551;0;1;0
506365;30;0;96.1;4;27/09/2021;29.82;1;802;0;1;1
506366;61;0;286.2;8;24/05/2021;43.226;1;698;2;0;0
506367;28;0;655.4;19;28/05/2021;43.324;2;634;0;1;0
506368;33;1;200.3;4;23/11/2021;48.099;1;802;0;0;0
506369;25;0;120.1;2;25/07/2021;42.327;2;818;0;0;0
506370;40;0;483.6;17;24/02/2021;32.106;1;612;2;0;0
506371;27;0;230.1;5;20/09/2021;44.699;1;687;0;0;0
506372;34;1;322.8;5;4/08/2021;67.761;2;819;0;1;0
506373;46;0;212.8;6;5/07/2021;37.351;1;556;2;0;0
506374;28;1;209.5;12;22/09/2021;18.82;1;631;2;0;0
506375;45;0;34.1;1;28/11/2021;23.085;1;876;0;1;0
506376;46;0;159.4;4;1/05/2021;40.924;1;756;1;0;0
506377;49;0;244.4;8;3/06/2021;24.429;0;694;0;0;0
506378;38;0;293.6;11;11/03/2021;27.066;1;557;3;0;0
506379;75;0;222.4;5;25/08/2021;28.951;1;578;1;1;0
506380;49;0;254.6;4;27/05/2021;51.551;2;736;1;0;1
506381;40;1;523.4;6;5/05/2021;71.434;1;1145;0;0;0
506382;25;0;137.5;6;12/09/2021;21.13;1;862;1;1;1
506383;35;0;324.6;5;29/05/2021;55.461;1;540;0;0;0
506384;53;0;148.9;3;19/06/2021;56.017;2;907;0;1;0
506385;57;0;44.1;1;10/06/2021;41.453;1;623;1;0;0
506386;54;0;808.8;14;5/04/2021;32.171;1;739;2;1;0
506387;45;0;178.3;3;15/02/2021;56.991;1;674;0;0;1
506388;21;0;149.5;5;29/10/2021;39.302;2;1084;3;1;1
506389;42;0;118.6;5;3/02/2021;38.183;1;576;0;0;1
506390;21;1;39.9;3;29/04/2021;15.022;0;816;1;0;0
506391;18;1;153.1;5;1/09/2021;40.882;0;657;0;1;0
506392;39;1;718.7;10;17/02/2021;65.569;1;913;0;0;0
506393;42;0;18.6;1;28/08/2021;17.67;1;773;3;0;0
506394;47;1;232.6;14;25/09/2021;24.201;1;1006;0;0;0
506395;42;0;173;6;30/08/2021;27.47;0;849;3;0;0
506396;42;0;32.6;1;22/04/2021;30.852;1;655;0;0;0
506397;24;1;271.4;10;8/01/2021;25.838;0;1285;1;0;0
506398;35;0;92.2;1;20/11/2021;61.879;1;880;0;0;0
506399;18;0;367.6;4;30/04/2021;83.17;2;661;1;0;0
506400;18;1;763.6;18;21/10/2021;35.594;1;757;3;1;0
506401;45;1;166;5;14/03/2021;32.324;1;874;1;0;1
506402;27;0;209.1;9;1/03/2021;37.584;1;887;0;0;0
506403;46;0;85.8;7;12/10/2021;21.303;0;829;2;0;0
506404;49;0;37.2;1;10/12/2021;33.386;2;934;1;0;0
506405;29;1;317.6;6;11/11/2021;44.693;1;936;0;0;0
506406;43;0;107.4;2;2/10/2021;47.849;1;607;1;1;0
506407;28;0;246.6;5;1/04/2021;45.808;1;1139;1;0;0
506408;18;0;88.7;4;30/11/2021;26.337;0;1094;2;1;0
506409;37;1;408.9;10;1/09/2021;37.069;1;924;0;0;0
506410;30;1;37.2;1;4/03/2021;29.83;1;787;0;0;0
506411;31;0;133.6;3;17/02/2021;50.32;1;730;3;0;0
506412;60;1;46;1;14/11/2021;43.7;1;702;1;0;0
506413;18;0;149.2;3;11/04/2021;70.004;0;745;0;1;0
506414;41;1;233;8;7/10/2021;40.507;2;316;4;1;0
506415;24;0;128.1;6;20/02/2021;23.787;1;1055;0;1;0
506416;47;0;91.6;4;13/04/2021;24.797;2;992;0;0;1
506417;40;0;208.7;4;14/04/2021;36.801;1;438;2;0;0
506418;41;1;43;4;13/04/2021;12.492;1;920;1;1;0
506419;25;1;104.3;5;4/09/2021;28.244;1;719;3;1;0
506420;27;1;87.7;3;30/11/2021;27.408;1;724;1;0;0
506421;47;0;65.7;3;29/11/2021;25.084;1;869;0;0;0
506422;57;0;104.2;2;28/09/2021;38.324;1;466;0;0;0
506423;42;0;78.7;3;15/03/2021;21.917;1;778;0;0;0
506424;25;0;38.4;2;17/12/2021;16.639;1;734;3;1;0
506425;40;0;54.3;1;17/07/2021;51.585;1;794;0;0;1
506426;65;1;192.3;7;19/07/2021;34.3;2;534;0;1;1
506427;37;1;219.3;4;14/09/2021;45.768;2;860;0;1;1
506428;54;1;307.9;8;8/10/2021;44.248;1;971;0;1;1
506429;27;0;177.9;7;14/12/2021;44.302;0;853;0;0;0
506430;35;0;374.2;6;1/08/2021;45.634;0;719;1;1;1
506431;43;0;209.6;5;11/08/2021;45.353;1;1264;0;1;0
506432;41;0;246.9;3;30/09/2021;86.754;1;554;3;0;1
506433;27;1;87.2;2;4/04/2021;39.313;1;859;3;0;0
506434;26;1;56.1;1;23/04/2021;53.295;1;824;0;0;1
506435;48;0;249;5;17/08/2021;37.048;0;1102;2;0;0
506436;50;0;46.3;3;24/01/2021;17.26;1;850;0;1;1
506437;54;1;35.5;1;27/04/2021;33.725;2;888;0;1;0
506438;58;0;1458.8;12;20/09/2021;65.863;2;871;0;1;0
506439;38;1;170.1;6;23/12/2021;42.598;1;550;2;0;0
506440;32;1;29.8;1;9/07/2021;28.31;0;604;1;1;0
506441;52;1;294.7;6;26/05/2021;49.277;1;730;0;1;1
506442;45;0;25.9;1;10/06/2021;22.265;0;932;1;0;0
506443;24;1;665.4;8;8/09/2021;54.883;1;802;1;1;1
506444;24;1;89;3;18/07/2021;28.656;1;723;1;0;0
506445;42;0;171.9;6;9/01/2021;37.757;1;1027;0;0;0
506446;34;0;69.1;3;16/07/2021;21.673;1;383;2;1;0
506447;36;1;41.7;1;27/05/2021;39.309;0;527;1;0;0
506448;49;1;49.2;3;13/09/2021;12.221;2;331;0;0;0
506449;45;0;69.3;2;16/11/2021;29.061;0;957;2;0;0
506450;52;1;72.7;3;18/12/2021;25.526;1;763;0;1;0
506451;18;1;25.3;1;11/08/2021;24.035;1;934;1;0;0
506452;39;0;26.4;3;13/05/2021;9.06;2;740;1;0;1
506453;44;0;109.9;4;12/06/2021;25.628;2;964;0;0;0
506454;18;0;50.2;2;6/03/2021;37.335;1;757;0;0;0
506455;28;0;33.5;2;8/12/2021;23.835;0;834;1;0;0
506456;26;1;189.7;4;6/11/2021;42.15;1;787;2;1;0
506457;36;1;521.9;13;8/11/2021;51.283;1;801;2;1;0
506458;56;0;88.8;3;30/04/2021;41.867;1;1063;1;1;0
506459;60;1;370.2;8;28/04/2021;42.745;1;488;0;1;0
506460;26;0;58.2;2;9/11/2021;39.356;2;768;0;0;0
506461;42;0;407.9;10;18/07/2021;43.711;1;776;2;0;0
506462;43;0;31;1;15/09/2021;25.767;1;789;0;1;0
506463;41;1;54.2;3;28/06/2021;24.17;1;688;1;0;0
506464;41;1;143.3;5;11/06/2021;27.123;1;684;0;1;1
506465;40;1;664.9;11;19/08/2021;54.02;1;1055;0;0;1
506466;56;0;25.5;1;24/10/2021;24.225;2;747;1;1;0
506467;49;0;233.4;5;2/05/2021;32.042;1;1199;1;0;0
506468;23;0;168.3;7;23/10/2021;29.291;2;855;1;0;0
506469;46;1;376.7;9;31/03/2021;38.813;1;728;0;1;0
506470;47;0;606.1;17;28/05/2021;46.519;2;839;2;0;0
506471;40;1;899.5;24;30/11/2021;46.086;2;800;0;0;0
506472;50;1;89.9;4;15/12/2021;15.708;1;982;2;0;0
506473;38;0;63.5;1;4/12/2021;41.47;0;550;1;0;0
506474;38;0;171.9;4;26/04/2021;34.076;1;456;0;1;0
506475;37;0;203.2;6;4/11/2021;38.37;1;825;1;1;0
506476;18;1;70.2;3;8/12/2021;34.618;1;910;1;1;1
506477;35;1;25.6;1;24/12/2021;24.27;1;831;0;1;0
506478;28;0;401.5;7;8/01/2021;54.833;2;881;1;1;0
506479;22;1;31.6;1;29/09/2021;30.02;2;875;0;0;0
506480;53;0;62.8;1;30/12/2021;59.66;1;454;3;1;0
506481;42;0;283.6;7;7/10/2021;40.162;1;831;0;1;1
506482;36;1;272.5;10;27/03/2021;34.687;1;1017;0;0;0
506483;29;1;25.6;1;6/10/2021;24.32;0;771;2;1;0
506484;40;0;91.6;3;8/02/2021;34.549;2;544;0;1;0
506485;48;1;121.8;2;25/06/2021;54.335;0;650;4;0;0
506486;26;1;171.1;5;17/08/2021;38.058;1;880;0;1;1
506487;36;1;64.1;2;16/06/2021;38.265;1;1103;0;0;0
506488;46;1;157.9;3;13/09/2021;74.664;1;428;0;0;0
506489;18;0;187.3;6;29/03/2021;19.319;1;845;0;0;0
506490;35;0;155;8;10/08/2021;22.93;1;612;0;1;0
506491;31;1;47.7;1;24/08/2021;45.315;1;871;0;0;1
506492;34;0;108.2;5;20/08/2021;16.175;0;886;0;0;0
506493;30;0;126.7;3;16/04/2021;44.027;1;738;0;0;0
506494;38;0;369.3;12;22/04/2021;24.394;2;894;0;0;0
506495;59;0;92.1;3;5/04/2021;34.923;1;985;0;0;1
506496;32;0;455.6;8;18/06/2021;58.664;1;750;0;0;1
506497;40;0;89.3;4;2/08/2021;19.87;1;539;0;0;0
506498;60;0;217;15;13/05/2021;14.692;1;1037;0;0;0
506499;29;0;41.7;4;30/05/2021;13.481;1;929;0;0;0
506500;58;1;72.8;2;15/04/2021;40.917;1;881;0;0;0
506501;36;1;62.2;2;21/03/2021;57.309;1;656;0;1;1
506502;57;0;25.3;1;28/08/2021;21.548;2;897;3;0;0
506503;45;0;96;2;25/10/2021;58.096;1;1148;0;0;0
506504;40;0;78;3;17/04/2021;39.359;1;758;0;0;1
506505;35;1;550;13;11/11/2021;36.228;1;777;1;1;0
506506;29;1;165.2;3;28/07/2021;63.139;1;588;0;0;1
506507;37;1;86.9;4;3/03/2021;18.667;1;650;0;1;1
506508;47;1;248.1;9;14/05/2021;47.027;2;547;2;1;0
506509;36;0;28.2;2;3/01/2021;15.483;1;784;1;0;0
506510;32;0;60.3;4;15/01/2021;18.976;1;649;4;0;1
506511;33;0;177.3;8;3/05/2021;20.268;1;787;3;1;1
506512;48;0;60.2;1;15/06/2021;56.458;2;599;1;0;1
506513;51;0;363.2;5;19/10/2021;48.587;1;730;1;0;0
506514;28;1;700;9;19/02/2021;50.906;1;608;0;1;0
506515;28;0;77.3;2;3/11/2021;32.552;1;754;3;0;0
506516;41;1;363.8;11;27/03/2021;35.243;1;466;1;1;1
506517;54;0;55.1;1;20/02/2021;52.001;1;807;0;0;1
506518;50;0;189.5;5;13/09/2021;32.795;1;730;0;0;0
506519;21;1;307;5;10/10/2021;36.144;1;793;1;0;0
506520;33;0;273;6;9/08/2021;32.849;0;483;0;1;0
506521;25;0;310.9;11;12/02/2021;32.434;1;858;2;0;0
506522;33;0;709.9;9;12/02/2021;84.723;1;726;0;1;0
506523;55;1;321.7;4;23/05/2021;51.454;2;779;2;0;0
506524;19;0;180.9;6;14/06/2021;39.997;2;443;0;1;0
506525;18;1;295.6;10;31/12/2021;27.68;1;536;1;0;0
506526;26;1;532.3;18;15/04/2021;34.889;0;710;0;0;0
506527;39;1;985.8;21;12/03/2021;52.79;0;1028;0;1;0
506528;43;0;171.2;4;12/12/2021;42.722;0;875;0;1;1
506529;41;1;32.8;1;26/02/2021;28.341;1;803;0;0;0
506530;50;0;17.1;1;10/01/2021;16.245;1;614;0;1;0
506531;18;1;33.3;1;4/06/2021;26.783;2;541;2;0;0
506532;50;0;400;7;27/05/2021;47.586;1;830;0;1;0
506533;32;0;190.7;8;15/08/2021;19.644;0;886;1;1;0
506534;45;0;509.5;7;17/11/2021;68.963;1;798;1;1;0
506535;20;1;262.1;5;7/12/2021;36.043;1;1088;0;0;0
506536;36;1;63.4;1;16/04/2021;60.23;0;597;3;1;0
506537;39;0;570.3;17;24/12/2021;32.1;2;772;2;1;0
506538;50;0;15.4;1;19/08/2021;14.425;1;435;2;0;1
506539;18;1;86.5;3;26/01/2021;26.407;1;778;2;1;0
506540;36;1;270.6;8;9/12/2021;25.604;2;1024;1;0;0
506541;23;1;83.1;5;20/02/2021;22.988;1;523;4;0;0
506542;42;0;528.9;12;3/08/2021;46.944;2;932;0;1;1
506543;45;1;141.1;7;16/10/2021;23.104;1;1039;0;0;0
506544;51;1;124.9;5;2/04/2021;18.526;1;636;1;1;0
506545;30;0;300.7;8;9/04/2021;25.339;1;864;0;0;0
506546;47;0;283.4;7;23/06/2021;58.997;2;1044;1;0;1
506547;52;0;321.3;9;19/11/2021;30.721;1;821;0;1;0
506548;18;0;244.3;5;23/03/2021;21.22;1;922;0;1;0
506549;43;1;32;1;31/08/2021;30.4;0;401;3;1;1
506550;48;0;224;4;15/06/2021;56.382;0;887;0;0;0
506551;33;1;415.8;9;10/02/2021;41.633;1;873;0;0;0
506552;21;0;103.7;2;17/09/2021;41.202;1;521;1;1;0
506553;47;1;186.7;3;31/10/2021;49.147;2;566;2;1;1
506554;22;1;131.5;6;30/07/2021;14.797;1;849;2;1;0
506555;34;1;49.4;2;6/03/2021;31.615;1;726;0;1;0
506556;36;1;68.5;1;26/02/2021;50.949;2;920;3;0;0
506557;45;0;13.9;1;4/06/2021;13.1;1;816;1;0;0
506558;28;1;39.2;3;4/07/2021;13.629;1;750;2;0;0
506559;28;1;173.1;9;21/07/2021;20.524;2;749;0;0;0
506560;37;0;57.4;2;30/03/2021;23.805;0;833;0;0;0
506561;48;1;276.5;9;2/07/2021;34.928;1;925;0;1;0
506562;63;0;384.2;14;18/04/2021;19.521;2;856;1;0;0
506563;18;1;458.5;12;8/09/2021;39.662;0;704;0;0;0
506564;40;0;780.3;7;18/10/2021;90.913;1;1003;0;1;0
506565;23;1;30.3;1;27/08/2021;26.272;1;878;1;0;0
506566;48;0;28.3;2;1/01/2021;18.189;1;849;0;1;0
506567;25;0;197.4;9;29/12/2021;27.455;1;797;0;1;0
506568;28;0;653.3;13;9/01/2021;42.524;2;870;0;1;0
506569;29;1;51.6;2;31/12/2021;39.824;0;390;3;1;1
506570;35;0;98.2;2;12/01/2021;47.346;0;803;1;1;0
506571;40;1;186.7;7;8/07/2021;29.978;0;1055;1;0;0
506572;42;0;744.9;21;8/02/2021;44.74;0;760;3;1;1
506573;36;1;133.4;1;4/02/2021;126.73;1;775;1;1;1
506574;20;0;73.6;2;7/09/2021;26.443;1;673;0;0;0
506575;45;1;119.7;3;23/09/2021;34.844;2;849;1;1;0
506576;35;1;84.5;3;13/02/2021;39.595;1;685;3;0;0
506577;50;0;112.4;1;23/12/2021;105.653;1;1016;0;0;0
506578;28;0;308.7;5;27/04/2021;49.983;1;605;1;0;0
506579;18;1;64.2;2;27/04/2021;39.649;2;699;0;1;1
506580;36;0;27.3;1;19/04/2021;25.935;0;632;2;0;0
506581;52;0;112;2;18/06/2021;64.202;2;1090;1;0;0
506582;38;0;328.7;8;6/03/2021;31.106;1;686;3;0;0
506583;34;1;104.9;2;5/06/2021;67.53;1;661;1;1;0
506584;26;1;640.8;24;18/03/2021;29.622;1;404;0;1;0
506585;57;1;100.8;5;19/01/2021;26.25;1;616;0;0;0
506586;24;1;20.5;1;15/05/2021;16.788;1;815;3;0;0
506587;27;0;389.4;12;3/09/2021;41.994;1;874;0;1;0
506588;43;0;110.2;9;6/10/2021;14.749;1;663;0;1;0
506589;18;0;314.6;6;9/05/2021;56.76;2;653;1;0;0
506590;51;0;55.6;3;29/04/2021;17.978;1;1115;0;1;0
506591;43;0;26.6;2;15/10/2021;14.68;1;1265;0;1;0
506592;47;1;134.6;4;6/09/2021;33.626;0;987;0;0;0
506593;43;0;158.4;5;31/10/2021;51.224;1;1061;0;0;0
506594;34;0;521.3;13;27/11/2021;38.382;0;1079;1;0;1
506595;23;0;407.3;8;27/10/2021;47.005;2;1179;0;1;0
506596;34;0;164.4;4;8/12/2021;43.631;1;726;0;1;1
506597;24;0;95.2;4;2/06/2021;44.431;1;582;2;0;0
506598;42;0;358.5;5;25/05/2021;76.541;1;1110;0;1;1
506599;46;0;85.9;4;28/04/2021;25.5;0;586;1;0;0
506600;54;1;125.3;4;27/03/2021;36.816;1;595;0;1;0
506601;40;1;16.5;1;1/10/2021;15.675;2;599;0;1;1
506602;47;1;826.4;9;18/09/2021;73.252;1;736;1;1;1
506603;32;1;277.3;6;20/10/2021;29.183;1;403;1;1;0
506604;30;1;94.1;2;3/03/2021;39.442;1;462;3;0;1
506605;42;1;251;9;29/06/2021;28.825;1;668;0;0;0
506606;31;0;580.1;15;23/03/2021;29.066;1;565;0;0;1
506607;39;1;542.5;8;22/11/2021;46.833;0;971;0;1;0
506608;23;0;230.2;5;8/04/2021;50.952;1;781;0;0;1
506609;25;0;180;11;22/02/2021;26.001;1;884;0;1;0
506610;44;0;171.2;3;28/07/2021;70.589;1;804;3;0;0
506611;47;0;57.4;2;17/11/2021;49.466;0;703;2;0;0
506612;24;1;673.8;11;1/12/2021;68.882;2;958;0;0;0
506613;44;0;88;6;5/02/2021;14.402;1;861;0;1;0
506614;30;1;26.2;1;29/04/2021;24.89;1;723;0;0;0
506615;36;1;64.6;1;26/02/2021;51.681;1;477;0;0;0
506616;53;0;42.3;2;23/04/2021;20.22;1;854;1;0;0
506617;46;0;165.6;9;14/07/2021;31.71;2;493;3;1;1
506618;46;0;91.5;4;13/04/2021;21.658;1;848;0;1;0
506619;59;0;131.9;5;25/01/2021;41.208;1;794;0;1;0
506620;28;1;354.9;7;6/07/2021;33.351;2;535;0;1;1
506621;24;1;46.2;3;20/01/2021;21.232;1;827;0;0;0
506622;27;1;235.2;4;24/03/2021;83.675;1;754;3;1;1
506623;33;0;275.4;7;1/01/2021;44.014;1;775;2;0;0
506624;18;1;170.4;4;1/02/2021;41.432;1;766;2;0;0
506625;34;1;129.5;4;9/06/2021;35.932;1;623;2;0;0
506626;29;0;99.7;3;7/11/2021;49.312;1;886;0;1;0
506627;45;0;184.6;4;10/10/2021;45.27;0;636;1;0;0
506628;40;0;17.8;1;6/02/2021;16.91;1;567;1;0;1
506629;29;0;278.3;4;13/01/2021;81.024;1;901;0;1;0
506630;43;1;335.6;3;4/05/2021;75.234;0;949;0;0;0
506631;45;1;55.5;2;27/08/2021;34.337;2;869;1;1;1
506632;27;0;30.3;2;30/09/2021;18.057;1;683;3;1;1
506633;30;1;43.5;2;28/10/2021;21.011;0;431;0;0;0
506634;18;0;22.2;1;5/05/2021;19.65;1;987;3;0;0
506635;23;0;162.7;4;3/03/2021;38.085;1;368;3;0;0
506636;27;1;112.5;7;10/01/2021;32.803;0;825;3;1;1
506637;37;1;120.7;5;23/02/2021;26.126;0;1160;0;1;0
506638;25;1;47;1;24/01/2021;44.65;2;807;0;1;0
506639;30;0;172.8;7;11/11/2021;33.414;1;812;1;0;0
506640;21;1;268.1;7;8/04/2021;58.176;1;848;0;0;1
506641;38;1;177.4;4;28/10/2021;33.711;2;816;0;1;0
506642;41;1;224.3;3;21/07/2021;72.59;1;1163;2;1;0
506643;41;0;413.4;5;16/07/2021;94.906;1;628;0;0;0
506644;36;0;250.7;6;15/06/2021;38.546;0;606;0;0;0
506645;18;1;112.3;3;27/10/2021;27.682;1;661;3;0;0
506646;29;1;305.9;8;16/01/2021;33.655;0;1093;0;0;0
506647;31;1;151.8;2;3/02/2021;54.164;0;616;3;1;0
506648;31;1;229.9;4;4/06/2021;58.183;2;857;0;1;1
506649;37;1;87.1;5;24/05/2021;14.705;1;973;0;0;0
506650;53;1;48.8;1;19/07/2021;45.855;0;920;0;0;0
506651;46;0;40.4;1;27/09/2021;29.978;2;963;0;0;0
506652;24;0;239.4;4;3/08/2021;39.263;1;1035;0;0;0
506653;44;0;71.1;2;4/04/2021;33.937;0;795;2;0;0
506654;44;1;61.1;3;30/04/2021;28.093;1;638;3;0;0
506655;26;0;33.8;2;2/10/2021;16.368;0;806;0;0;0
506656;46;0;34.2;2;15/03/2021;17.475;1;719;0;1;0
506657;34;1;332;9;4/07/2021;31.176;1;1214;1;1;0
506658;19;1;31.8;1;16/07/2021;30.21;2;684;0;1;0
506659;41;0;172.7;5;1/10/2021;33.667;1;867;0;1;0
506660;39;0;95.2;2;18/09/2021;46.217;1;510;0;0;1
506661;33;1;42.7;2;19/06/2021;28.119;2;804;0;0;1
506662;36;0;40;2;23/04/2021;18.482;0;728;0;0;0
506663;27;0;172;3;15/05/2021;54.068;1;902;0;0;0
506664;43;0;78.4;3;31/05/2021;45.496;1;886;1;0;0
506665;35;0;179.5;7;22/03/2021;28.436;1;1035;0;1;1
506666;38;1;390.7;11;17/08/2021;51.334;1;1021;0;1;0
506667;40;0;31.2;1;18/03/2021;22.068;1;768;0;1;0
506668;22;0;62.8;2;25/08/2021;36.491;0;610;0;1;0
506669;25;0;233.8;7;2/10/2021;37.467;0;571;3;1;0
506670;18;0;123.4;4;18/12/2021;25.286;1;814;1;0;0
506671;43;0;46.2;2;13/02/2021;42.101;2;748;3;1;0
506672;21;1;178.1;13;5/10/2021;18.401;1;826;0;0;0
506673;38;0;141.7;3;1/02/2021;34.329;2;684;0;1;0
506674;40;0;304.5;9;4/05/2021;34.382;2;1039;0;1;0
506675;43;0;26.8;1;6/03/2021;25.084;1;515;0;0;1
506676;22;1;184.5;5;1/03/2021;44.847;1;654;1;0;0
506677;35;0;288.1;7;6/03/2021;57.709;1;586;0;1;0
506678;56;1;37;1;17/01/2021;34.869;0;742;0;1;0
506679;57;1;38.4;1;28/10/2021;36.48;1;1004;0;0;0
506680;48;1;195.4;4;23/01/2021;31.603;2;728;0;0;0
506681;40;1;177.5;7;26/05/2021;33.367;1;798;0;0;0
506682;24;0;39.7;2;13/09/2021;28.182;1;880;1;0;0
506683;45;1;64.7;2;28/12/2021;34.861;1;660;3;0;0
506684;34;1;342.1;11;8/11/2021;30.934;0;849;0;0;0
506685;43;0;664.2;10;20/02/2021;72.469;0;825;0;0;0
506686;28;1;153.8;5;27/12/2021;31.324;0;576;0;0;0
506687;34;0;842.7;25;27/08/2021;22.544;1;696;0;1;0
506688;38;1;36.7;3;7/03/2021;16.194;1;824;1;1;0
506689;39;1;257.8;5;13/06/2021;54.332;2;1011;0;0;0
506690;42;1;187.8;2;2/12/2021;66.082;2;941;4;0;0
506691;29;0;354.7;11;24/05/2021;23.603;1;1117;2;1;1
506692;20;1;422.8;9;9/03/2021;43.171;2;867;0;0;0
506693;55;1;194.7;7;16/11/2021;43.73;0;646;3;0;0
506694;66;0;88.8;2;14/12/2021;36.477;1;748;1;0;0
506695;41;1;25.8;1;23/12/2021;20.865;1;690;4;0;0
506696;20;1;314.8;7;15/12/2021;41.143;1;707;0;1;0
506697;27;1;112.4;2;15/11/2021;62.419;1;779;4;0;0
506698;42;1;162.9;3;15/06/2021;64.954;0;857;0;0;0
506699;52;0;113.4;2;12/03/2021;44.905;1;569;0;0;0
506700;21;0;209.3;4;14/08/2021;47.076;1;916;3;0;0
506701;35;0;63.4;3;22/03/2021;17.64;1;449;0;1;1
506702;38;0;297.9;7;22/06/2021;45.387;2;740;0;1;0
506703;46;0;501.5;9;28/08/2021;54.613;2;987;0;1;1
506704;32;1;265.9;11;12/12/2021;35.269;1;889;0;0;1
506705;18;0;354;7;16/04/2021;34.234;1;716;0;0;0
506706;43;1;385.3;9;2/04/2021;27.309;2;1134;0;1;0
506707;49;0;123.7;7;26/09/2021;17.742;1;701;0;0;0
506708;35;0;85.9;3;3/01/2021;44.784;0;380;2;1;0
506709;41;1;220.6;2;26/07/2021;81.145;1;861;0;1;0
506710;30;1;202.6;5;30/09/2021;25.809;1;420;2;0;1
506711;26;0;101.1;3;21/07/2021;36.619;1;610;1;1;0
506712;48;1;35.4;2;21/05/2021;19.278;0;852;2;0;0
506713;41;0;207.8;6;30/10/2021;37.707;1;657;2;1;0
506714;42;0;70.7;3;16/05/2021;25.291;1;825;3;0;0
506715;54;0;44.4;1;17/09/2021;33.589;2;572;0;0;0
506716;23;1;377.6;6;19/06/2021;55.401;1;915;1;0;0
506717;29;0;117.9;4;10/01/2021;38.502;0;416;3;0;0
506718;38;1;62.8;2;13/07/2021;33.648;1;997;1;1;0
506719;29;1;148.2;6;19/01/2021;22.9;1;694;0;0;0
506720;45;0;85.4;2;6/12/2021;50.016;1;1036;1;0;0
506721;34;1;23.1;1;8/08/2021;20.689;1;589;2;0;0
506722;24;0;65.4;1;16/05/2021;62.13;0;1126;0;1;0
506723;37;0;494.7;10;27/06/2021;37.421;1;588;1;0;0
506724;38;0;207.7;8;15/08/2021;21.513;0;417;2;1;0
506725;47;0;162.8;10;5/04/2021;18.217;1;788;0;1;0
506726;41;0;223.9;7;16/04/2021;35.39;0;1002;0;1;1
506727;42;0;196.5;8;2/06/2021;29.754;1;922;0;1;0
506728;40;1;73.4;1;5/04/2021;43.803;2;969;1;1;0
506729;34;0;235.1;9;4/10/2021;22.041;1;926;0;0;0
506730;27;0;107.7;3;7/02/2021;50.853;1;612;1;1;0
506731;39;1;21.1;2;29/10/2021;11.192;1;918;0;0;0
506732;32;0;258;11;8/05/2021;35.223;0;737;3;0;0
506733;56;1;114.7;5;24/07/2021;25.504;1;612;2;0;0
506734;52;1;225.2;6;27/02/2021;36.827;1;772;2;0;0
506735;44;0;74.6;1;21/05/2021;60.18;1;770;0;1;0
506736;41;0;270.3;4;3/10/2021;52.573;1;1035;0;0;0
506737;35;0;324;11;9/04/2021;41.484;1;667;1;1;0
506738;21;0;505.3;8;18/02/2021;60.453;2;679;0;1;0
506739;33;0;280.9;4;10/07/2021;64.814;0;654;0;0;0
506740;37;1;73.2;1;1/03/2021;69.54;1;1121;0;0;0
506741;39;1;27.7;1;25/04/2021;26.315;1;664;0;0;0
506742;42;0;122.2;3;14/06/2021;49.923;0;993;1;0;0
506743;47;1;194.4;4;25/07/2021;50.899;1;594;0;1;0
506744;28;0;511.6;12;22/08/2021;35.131;1;871;0;0;0
506745;28;1;58.8;1;4/09/2021;55.713;1;827;0;0;0
506746;53;1;133.9;4;5/11/2021;42.145;2;1002;0;0;1
506747;45;0;19.2;1;25/01/2021;18.24;0;976;0;0;0
506748;31;0;63;1;13/05/2021;59.85;1;755;2;1;0
506749;35;0;116.8;5;1/01/2021;25.777;1;623;3;1;0
506750;35;1;16.9;1;4/01/2021;15.411;2;1012;3;1;0
506751;36;0;806.1;7;19/03/2021;147.044;2;665;0;0;0
506752;42;1;95.3;5;7/08/2021;21.509;2;372;0;1;0
506753;66;0;304.6;7;23/11/2021;54.169;2;445;0;1;1
506754;38;0;54.6;2;10/10/2021;25.522;0;469;1;0;1
506755;44;1;77.8;4;24/08/2021;29.505;2;867;1;1;0
506756;18;0;165.3;8;12/10/2021;23.788;0;1139;2;0;0
506757;30;0;98;3;4/03/2021;22.356;1;413;0;1;0
506758;51;1;502.6;7;3/11/2021;54.324;1;619;1;0;0
506759;41;0;1836.8;15;21/11/2021;94.346;1;736;3;1;0
506760;18;1;327.8;7;4/02/2021;33.337;0;1058;0;1;0
506761;44;1;121;10;21/06/2021;15.426;1;598;2;1;0
506762;59;0;315.5;10;30/10/2021;22.974;0;866;1;0;0
506763;18;1;94.5;7;23/06/2021;22.83;2;735;0;0;0
506764;54;0;267.3;8;3/11/2021;43.566;1;1189;3;1;1
506765;18;1;99.5;3;8/12/2021;31.466;1;766;2;1;1
506766;47;1;767.9;8;23/06/2021;91.536;0;804;2;1;0
506767;36;1;141.6;4;22/01/2021;33.503;2;795;0;0;0
506768;18;1;225;6;5/05/2021;47.807;1;705;0;0;0
506769;41;0;51.3;3;20/03/2021;37.354;1;931;1;1;1
506770;50;1;163.4;4;23/06/2021;40.352;1;571;0;1;1
506771;40;0;535.9;14;2/08/2021;29.776;2;420;0;1;0
506772;43;1;179.1;5;19/06/2021;34.915;1;753;0;1;0
506773;31;0;118.9;4;13/03/2021;27.994;2;927;0;0;0
